,Unnamed: 0,username1,username2,link1,link2,type,ssim,features2d,stage,link1_change,link2_change,ssim_exp,group,Unnamed: 0.1,ssim_exp_scale,dist_search
157,4159,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/GabrielUnal/webapp_phase3/index.html,http://www.ironhacks.com/preview/GabrielUnal/webapp_phase4/index.html,complete,100.0,100.0,3,GabrielUnal,GabrielUnal,0.0,1,,,0.01
158,4189,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Gavnic/webapp_phase3/index.html,http://www.ironhacks.com/preview/Gavnic/webapp_phase4/index.html,complete,34.5,100.0,3,Gavnic,Gavnic,65.5,1,,,0.655
159,4219,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Gusgal03/webapp_phase3/index.html,http://www.ironhacks.com/preview/Gusgal03/webapp_phase4/index.html,complete,100.0,100.0,3,Gusgal03,Gusgal03,0.0,1,,,0.01
160,4249,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Joacampora/webapp_phase3/index.html,http://www.ironhacks.com/preview/Joacampora/webapp_phase4/index.html,complete,25.2,89.2,3,Joacampora,Joacampora,74.8,1,,,0.748
161,4279,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Juankmilo97/webapp_phase3/index.html,http://www.ironhacks.com/preview/Juankmilo97/webapp_phase4/index.html,complete,99.1,100.0,3,Juankmilo97,Juankmilo97,0.9000000000000057,1,,,0.009
162,4309,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Jufcardenasmo/webapp_phase3/index.html,http://www.ironhacks.com/preview/Jufcardenasmo/webapp_phase4/index.html,complete,48.6,99.0,3,Jufcardenasmo,Jufcardenasmo,51.4,1,,,0.514
163,4339,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Ozai98/webapp_phase3/index.html,http://www.ironhacks.com/preview/Ozai98/webapp_phase4/index.html,complete,86.1,98.3,3,Ozai98,Ozai98,13.900000000000006,1,,,0.139
164,4369,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Sariilan/webapp_phase3/index.html,http://www.ironhacks.com/preview/Sariilan/webapp_phase4/index.html,complete,100.0,100.0,3,Sariilan,Sariilan,0.0,1,,,0.01
165,4399,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/bsdiaza/webapp_phase3/index.html,http://www.ironhacks.com/preview/bsdiaza/webapp_phase4/index.html,complete,26.6,95.8,3,bsdiaza,bsdiaza,73.4,1,,,0.734
166,4429,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/casc3798/webapp_phase3/index.html,http://www.ironhacks.com/preview/casc3798/webapp_phase4/index.html,complete,100.0,100.0,3,casc3798,casc3798,0.0,1,,,0.01
167,4459,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/diefrodriguezcha/webapp_phase3/index.html,http://www.ironhacks.com/preview/diefrodriguezcha/webapp_phase4/index.html,complete,82.6,100.0,3,diefrodriguezcha,diefrodriguezcha,17.400000000000006,1,,,0.174
168,4489,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/facuellarg/webapp_phase3/index.html,http://www.ironhacks.com/preview/facuellarg/webapp_phase4/index.html,complete,27.6,100.0,3,facuellarg,facuellarg,72.4,1,,,0.724
169,4519,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/federgolo/webapp_phase3/index.html,http://www.ironhacks.com/preview/federgolo/webapp_phase4/index.html,complete,80.9,100.0,3,federgolo,federgolo,19.099999999999994,1,,,0.191
170,4549,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/garayf/webapp_phase3/index.html,http://www.ironhacks.com/preview/garayf/webapp_phase4/index.html,complete,99.8,100.0,3,garayf,garayf,0.2000000000000028,1,,,0.002
171,4579,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jaleonro/webapp_phase3/index.html,http://www.ironhacks.com/preview/jaleonro/webapp_phase4/index.html,complete,86.2,100.0,3,jaleonro,jaleonro,13.799999999999995,1,,,0.138
172,4609,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jsalcinar/webapp_phase3/index.html,http://www.ironhacks.com/preview/jsalcinar/webapp_phase4/index.html,complete,90.7,100.0,3,jsalcinar,jsalcinar,9.299999999999995,1,,,0.093
173,4639,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jssanchezo/webapp_phase3/index.html,http://www.ironhacks.com/preview/jssanchezo/webapp_phase4/index.html,complete,100.0,100.0,3,jssanchezo,jssanchezo,0.0,1,,,0.01
174,4669,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/nviverosb/webapp_phase3/index.html,http://www.ironhacks.com/preview/nviverosb/webapp_phase4/index.html,complete,99.7,100.0,3,nviverosb,nviverosb,0.2999999999999971,1,,,0.003
175,4699,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/olimita/webapp_phase3/index.html,http://www.ironhacks.com/preview/olimita/webapp_phase4/index.html,complete,95.6,100.0,3,olimita,olimita,4.400000000000006,1,,,0.044
176,4729,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/sebcamacho1703/webapp_phase3/index.html,http://www.ironhacks.com/preview/sebcamacho1703/webapp_phase4/index.html,complete,59.9,91.8,3,sebcamacho1703,sebcamacho1703,40.1,1,,,0.401
177,4759,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/serbatero/webapp_phase3/index.html,http://www.ironhacks.com/preview/serbatero/webapp_phase4/index.html,complete,100.0,100.0,3,serbatero,serbatero,0.0,1,,,0.01
178,4789,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/xFortich/webapp_phase3/index.html,http://www.ironhacks.com/preview/xFortich/webapp_phase4/index.html,complete,67.1,54.1,3,xFortich,xFortich,32.900000000000006,1,,,0.329
179,4819,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/yaochoal/webapp_phase3/index.html,http://www.ironhacks.com/preview/yaochoal/webapp_phase4/index.html,complete,99.7,100.0,3,yaochoal,yaochoal,0.2999999999999971,1,,,0.003
222,5885,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Alekzu/webapp_phase4/index.html,http://www.ironhacks.com/preview/Alekzu/webapp_phase5/index.html,complete,28.8,100.0,4,Alekzu,Alekzu,71.2,1,,,0.712
223,5915,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Anvido/webapp_phase4/index.html,http://www.ironhacks.com/preview/Anvido/webapp_phase5/index.html,complete,100.0,100.0,4,Anvido,Anvido,0.0,1,,,0.01
224,5945,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Biopeligro/webapp_phase4/index.html,http://www.ironhacks.com/preview/Biopeligro/webapp_phase5/index.html,complete,9.7,73.6,4,Biopeligro,Biopeligro,90.3,1,,,0.903
225,5975,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Caadiazsi/webapp_phase4/index.html,http://www.ironhacks.com/preview/Caadiazsi/webapp_phase5/index.html,complete,100.0,100.0,4,Caadiazsi,Caadiazsi,0.0,1,,,0.01
226,6005,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/DavidsMartinez/webapp_phase4/index.html,http://www.ironhacks.com/preview/DavidsMartinez/webapp_phase5/index.html,complete,100.0,100.0,4,DavidsMartinez,DavidsMartinez,0.0,1,,,0.01
227,6035,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/DiegoAraque1207/webapp_phase4/index.html,http://www.ironhacks.com/preview/DiegoAraque1207/webapp_phase5/index.html,complete,87.3,100.0,4,DiegoAraque1207,DiegoAraque1207,12.700000000000005,1,,,0.127
228,6065,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/GabrielUnal/webapp_phase4/index.html,http://www.ironhacks.com/preview/GabrielUnal/webapp_phase5/index.html,complete,45.1,99.0,4,GabrielUnal,GabrielUnal,54.9,1,,,0.549
229,6095,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Gavnic/webapp_phase4/index.html,http://www.ironhacks.com/preview/Gavnic/webapp_phase5/index.html,complete,31.6,63.0,4,Gavnic,Gavnic,68.4,1,,,0.684
230,6125,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Gusgal03/webapp_phase4/index.html,http://www.ironhacks.com/preview/Gusgal03/webapp_phase5/index.html,complete,100.0,100.0,4,Gusgal03,Gusgal03,0.0,1,,,0.01
231,6155,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Joacampora/webapp_phase4/index.html,http://www.ironhacks.com/preview/Joacampora/webapp_phase5/index.html,complete,93.7,100.0,4,Joacampora,Joacampora,6.299999999999997,1,,,0.063
232,6185,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Juankmilo97/webapp_phase4/index.html,http://www.ironhacks.com/preview/Juankmilo97/webapp_phase5/index.html,complete,84.4,100.0,4,Juankmilo97,Juankmilo97,15.599999999999994,1,,,0.156
233,6215,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Jufcardenasmo/webapp_phase4/index.html,http://www.ironhacks.com/preview/Jufcardenasmo/webapp_phase5/index.html,complete,24.1,100.0,4,Jufcardenasmo,Jufcardenasmo,75.9,1,,,0.759
234,6245,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Ozai98/webapp_phase4/index.html,http://www.ironhacks.com/preview/Ozai98/webapp_phase5/index.html,complete,100.0,100.0,4,Ozai98,Ozai98,0.0,1,,,0.01
235,6275,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Sariilan/webapp_phase4/index.html,http://www.ironhacks.com/preview/Sariilan/webapp_phase5/index.html,complete,100.0,100.0,4,Sariilan,Sariilan,0.0,1,,,0.01
236,6305,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/bsdiaza/webapp_phase4/index.html,http://www.ironhacks.com/preview/bsdiaza/webapp_phase5/index.html,complete,85.4,100.0,4,bsdiaza,bsdiaza,14.599999999999994,1,,,0.146
237,6335,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/casc3798/webapp_phase4/index.html,http://www.ironhacks.com/preview/casc3798/webapp_phase5/index.html,complete,47.6,94.5,4,casc3798,casc3798,52.4,1,,,0.524
238,6365,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/diefrodriguezcha/webapp_phase4/index.html,http://www.ironhacks.com/preview/diefrodriguezcha/webapp_phase5/index.html,complete,26.5,100.0,4,diefrodriguezcha,diefrodriguezcha,73.5,1,,,0.735
239,6395,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/facuellarg/webapp_phase4/index.html,http://www.ironhacks.com/preview/facuellarg/webapp_phase5/index.html,complete,100.0,100.0,4,facuellarg,facuellarg,0.0,1,,,0.01
240,6425,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/federgolo/webapp_phase4/index.html,http://www.ironhacks.com/preview/federgolo/webapp_phase5/index.html,complete,91.5,100.0,4,federgolo,federgolo,8.5,1,,,0.085
241,6455,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/garayf/webapp_phase4/index.html,http://www.ironhacks.com/preview/garayf/webapp_phase5/index.html,complete,100.0,100.0,4,garayf,garayf,0.0,1,,,0.01
242,6485,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jaleonro/webapp_phase4/index.html,http://www.ironhacks.com/preview/jaleonro/webapp_phase5/index.html,complete,84.8,100.0,4,jaleonro,jaleonro,15.200000000000005,1,,,0.152
243,6515,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jsalcinar/webapp_phase4/index.html,http://www.ironhacks.com/preview/jsalcinar/webapp_phase5/index.html,complete,86.2,100.0,4,jsalcinar,jsalcinar,13.799999999999995,1,,,0.138
244,6545,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jssanchezo/webapp_phase4/index.html,http://www.ironhacks.com/preview/jssanchezo/webapp_phase5/index.html,complete,100.0,100.0,4,jssanchezo,jssanchezo,0.0,1,,,0.01
245,6575,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/nviverosb/webapp_phase4/index.html,http://www.ironhacks.com/preview/nviverosb/webapp_phase5/index.html,complete,99.1,100.0,4,nviverosb,nviverosb,0.9000000000000057,1,,,0.009
246,6605,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/olimita/webapp_phase4/index.html,http://www.ironhacks.com/preview/olimita/webapp_phase5/index.html,complete,98.3,100.0,4,olimita,olimita,1.7000000000000028,1,,,0.017
247,6635,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/sebcamacho1703/webapp_phase4/index.html,http://www.ironhacks.com/preview/sebcamacho1703/webapp_phase5/index.html,complete,80.9,53.0,4,sebcamacho1703,sebcamacho1703,19.099999999999994,1,,,0.191
248,6665,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/serbatero/webapp_phase4/index.html,http://www.ironhacks.com/preview/serbatero/webapp_phase5/index.html,complete,41.5,100.0,4,serbatero,serbatero,58.5,1,,,0.585
249,6695,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/xFortich/webapp_phase4/index.html,http://www.ironhacks.com/preview/xFortich/webapp_phase5/index.html,complete,99.9,100.0,4,xFortich,xFortich,0.0999999999999943,1,,,0.001
250,6725,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/yaochoal/webapp_phase4/index.html,http://www.ironhacks.com/preview/yaochoal/webapp_phase5/index.html,complete,99.3,100.0,4,yaochoal,yaochoal,0.7000000000000028,1,,,0.007
8,152,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/BrandonAvilanR/webapp_phase1/index.html,http://www.ironhacks.com/preview/BrandonAvilanR/webapp_phase2/index.html,complete,39.3,100.0,1,BrandonAvilanR,BrandonAvilanR,60.7,0,,0.607,0.607
9,179,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/DaniCastel/webapp_phase1/index.html,http://www.ironhacks.com/preview/DaniCastel/webapp_phase2/index.html,complete,12.2,84.0,1,DaniCastel,DaniCastel,87.8,0,,0.878,0.878
10,206,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/DaveValencia/webapp_phase1/index.html,http://www.ironhacks.com/preview/DaveValencia/webapp_phase2/index.html,complete,32.6,100.0,1,DaveValencia,DaveValencia,67.4,0,,0.674,0.674
11,259,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Orloffyeah/webapp_phase1/index.html,http://www.ironhacks.com/preview/Orloffyeah/webapp_phase2/index.html,complete,72.7,100.0,1,Orloffyeah,Orloffyeah,27.3,0,,0.273,0.273
12,325,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/alejosaur/webapp_phase1/index.html,http://www.ironhacks.com/preview/alejosaur/webapp_phase2/index.html,complete,99.9,100.0,1,alejosaur,alejosaur,0.0999999999999943,0,,0.001,0.001
13,352,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/anythinglord/webapp_phase1/index.html,http://www.ironhacks.com/preview/anythinglord/webapp_phase2/index.html,complete,49.4,100.0,1,anythinglord,anythinglord,50.6,0,,0.506,0.506
14,366,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/buendiagon/webapp_phase1/index.html,http://www.ironhacks.com/preview/buendiagon/webapp_phase2/index.html,complete,32.6,100.0,1,buendiagon,buendiagon,67.4,0,,0.674,0.674
15,380,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/cglaitong/webapp_phase1/index.html,http://www.ironhacks.com/preview/cglaitong/webapp_phase2/index.html,complete,94.3,100.0,1,cglaitong,cglaitong,5.700000000000003,0,,0.057,0.057
16,394,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/criscapunal/webapp_phase1/index.html,http://www.ironhacks.com/preview/criscapunal/webapp_phase2/index.html,complete,56.4,96.8,1,criscapunal,criscapunal,43.6,0,,0.436,0.436
17,408,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/csalfonsol/webapp_phase1/index.html,http://www.ironhacks.com/preview/csalfonsol/webapp_phase2/index.html,complete,12.4,32.5,1,csalfonsol,csalfonsol,87.6,0,,0.876,0.876
18,448,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/dieguischa/webapp_phase1/index.html,http://www.ironhacks.com/preview/dieguischa/webapp_phase2/index.html,complete,77.2,100.0,1,dieguischa,dieguischa,22.8,0,,0.228,0.228
19,475,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jaasuarezvi/webapp_phase1/index.html,http://www.ironhacks.com/preview/jaasuarezvi/webapp_phase2/index.html,complete,32.6,100.0,1,jaasuarezvi,jaasuarezvi,67.4,0,,0.674,0.674
20,502,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/tres-xxx/webapp_phase1/index.html,http://www.ironhacks.com/preview/tres-xxx/webapp_phase2/index.html,complete,32.6,100.0,1,tres-xxx,tres-xxx,67.4,0,,0.674,0.674
42,1047,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/BrandonAvilanR/webapp_phase2/index.html,http://www.ironhacks.com/preview/BrandonAvilanR/webapp_phase3/index.html,complete,39.2,100.0,2,BrandonAvilanR,BrandonAvilanR,60.8,0,,0.608,0.608
43,1078,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/DaniCastel/webapp_phase2/index.html,http://www.ironhacks.com/preview/DaniCastel/webapp_phase3/index.html,complete,64.0,100.0,2,DaniCastel,DaniCastel,36.0,0,,0.36,0.36
44,1109,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/DaveValencia/webapp_phase2/index.html,http://www.ironhacks.com/preview/DaveValencia/webapp_phase3/index.html,complete,32.6,100.0,2,DaveValencia,DaveValencia,67.4,0,,0.674,0.674
45,1142,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Orloffyeah/webapp_phase2/index.html,http://www.ironhacks.com/preview/Orloffyeah/webapp_phase3/index.html,complete,74.8,100.0,2,Orloffyeah,Orloffyeah,25.200000000000003,0,,0.252,0.252
46,1176,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/alejosaur/webapp_phase2/index.html,http://www.ironhacks.com/preview/alejosaur/webapp_phase3/index.html,complete,100.0,100.0,2,alejosaur,alejosaur,0.0,0,,0.0,0.01
47,1207,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/anythinglord/webapp_phase2/index.html,http://www.ironhacks.com/preview/anythinglord/webapp_phase3/index.html,complete,22.7,48.9,2,anythinglord,anythinglord,77.3,0,,0.773,0.773
48,1237,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/buendiagon/webapp_phase2/index.html,http://www.ironhacks.com/preview/buendiagon/webapp_phase3/index.html,complete,32.6,100.0,2,buendiagon,buendiagon,67.4,0,,0.674,0.674
49,1267,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/cglaitong/webapp_phase2/index.html,http://www.ironhacks.com/preview/cglaitong/webapp_phase3/index.html,complete,79.5,100.0,2,cglaitong,cglaitong,20.5,0,,0.205,0.205
50,1297,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/criscapunal/webapp_phase2/index.html,http://www.ironhacks.com/preview/criscapunal/webapp_phase3/index.html,complete,40.9,41.3,2,criscapunal,criscapunal,59.1,0,,0.591,0.591
51,1327,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/csalfonsol/webapp_phase2/index.html,http://www.ironhacks.com/preview/csalfonsol/webapp_phase3/index.html,complete,23.9,96.0,2,csalfonsol,csalfonsol,76.1,0,,0.761,0.761
52,1359,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/dieguischa/webapp_phase2/index.html,http://www.ironhacks.com/preview/dieguischa/webapp_phase3/index.html,complete,83.5,100.0,2,dieguischa,dieguischa,16.5,0,,0.165,0.165
53,1390,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jaasuarezvi/webapp_phase2/index.html,http://www.ironhacks.com/preview/jaasuarezvi/webapp_phase3/index.html,complete,32.6,100.0,2,jaasuarezvi,jaasuarezvi,67.4,0,,0.674,0.674
54,1421,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/tres-xxx/webapp_phase2/index.html,http://www.ironhacks.com/preview/tres-xxx/webapp_phase3/index.html,complete,32.6,100.0,2,tres-xxx,tres-xxx,67.4,0,,0.674,0.674
84,2042,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/BrandonAvilanR/webapp_phase3/index.html,http://www.ironhacks.com/preview/BrandonAvilanR/webapp_phase4/index.html,complete,61.7,100.0,3,BrandonAvilanR,BrandonAvilanR,38.3,0,,0.383,0.383
85,2064,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/DSFarfanF/webapp_phase3/index.html,http://www.ironhacks.com/preview/DSFarfanF/webapp_phase4/index.html,complete,32.6,100.0,3,DSFarfanF,DSFarfanF,67.4,0,,0.674,0.674
86,2086,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/DaniCastel/webapp_phase3/index.html,http://www.ironhacks.com/preview/DaniCastel/webapp_phase4/index.html,complete,20.3,100.0,3,DaniCastel,DaniCastel,79.7,0,,0.797,0.797
87,2129,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/DaveValencia/webapp_phase3/index.html,http://www.ironhacks.com/preview/DaveValencia/webapp_phase4/index.html,complete,32.6,100.0,3,DaveValencia,DaveValencia,67.4,0,,0.674,0.674
88,2151,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/JorgeTorresC/webapp_phase3/index.html,http://www.ironhacks.com/preview/JorgeTorresC/webapp_phase4/index.html,complete,70.9,96.7,3,JorgeTorresC,JorgeTorresC,29.099999999999994,0,,0.291,0.291
89,2215,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Orloffyeah/webapp_phase3/index.html,http://www.ironhacks.com/preview/Orloffyeah/webapp_phase4/index.html,complete,75.2,100.0,3,Orloffyeah,Orloffyeah,24.8,0,,0.248,0.248
90,2237,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Saariasba/webapp_phase3/index.html,http://www.ironhacks.com/preview/Saariasba/webapp_phase4/index.html,complete,0.0,100.0,3,Saariasba,Saariasba,100.0,0,,1.0,0.99
91,2259,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/SergioLopez40/webapp_phase3/index.html,http://www.ironhacks.com/preview/SergioLopez40/webapp_phase4/index.html,complete,28.8,67.5,3,SergioLopez40,SergioLopez40,71.2,0,,0.712,0.712
92,2323,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/alejosaur/webapp_phase3/index.html,http://www.ironhacks.com/preview/alejosaur/webapp_phase4/index.html,complete,100.0,100.0,3,alejosaur,alejosaur,0.0,0,,0.0,0.01
93,2366,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/anythinglord/webapp_phase3/index.html,http://www.ironhacks.com/preview/anythinglord/webapp_phase4/index.html,complete,60.8,100.0,3,anythinglord,anythinglord,39.2,0,,0.392,0.392
94,2388,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/buendiagon/webapp_phase3/index.html,http://www.ironhacks.com/preview/buendiagon/webapp_phase4/index.html,complete,32.6,100.0,3,buendiagon,buendiagon,67.4,0,,0.674,0.674
95,2410,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/cglaitong/webapp_phase3/index.html,http://www.ironhacks.com/preview/cglaitong/webapp_phase4/index.html,complete,78.9,100.0,3,cglaitong,cglaitong,21.099999999999994,0,,0.211,0.211
96,2432,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/criscapunal/webapp_phase3/index.html,http://www.ironhacks.com/preview/criscapunal/webapp_phase4/index.html,complete,58.3,88.3,3,criscapunal,criscapunal,41.7,0,,0.417,0.417
97,2454,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/csalfonsol/webapp_phase3/index.html,http://www.ironhacks.com/preview/csalfonsol/webapp_phase4/index.html,complete,28.7,100.0,3,csalfonsol,csalfonsol,71.3,0,,0.713,0.713
98,2476,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/daapinzonch/webapp_phase3/index.html,http://www.ironhacks.com/preview/daapinzonch/webapp_phase4/index.html,complete,47.0,98.0,3,daapinzonch,daapinzonch,53.0,0,,0.53,0.53
99,2498,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/dcastanedar/webapp_phase3/index.html,http://www.ironhacks.com/preview/dcastanedar/webapp_phase4/index.html,complete,64.5,38.9,3,dcastanedar,dcastanedar,35.5,0,,0.355,0.355
100,2520,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/dieguischa/webapp_phase3/index.html,http://www.ironhacks.com/preview/dieguischa/webapp_phase4/index.html,complete,35.4,100.0,3,dieguischa,dieguischa,64.6,0,,0.646,0.646
