,Unnamed: 0,user1,user2,user1_phase,user2_phase,similarity,temp,stage,dist_search,type,Unnamed: 0.1,username1,username2,link1,link2,ssim,features2d,link1_change,link2_change,ssim_exp,group,Unnamed: 0.1.1,ssim_exp_scale
448,28,,,,,,,1,0.283,complete,709.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/laurenjank/webapp_phase1/index.html,http://www.ironhacks.com/preview/laurenjank/webapp_phase2/index.html,71.7,95.3,laurenjank,laurenjank,28.3,3.0,,
449,29,,,,,,,1,0.699,complete,740.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/lennwgs/webapp_phase1/index.html,http://www.ironhacks.com/preview/lennwgs/webapp_phase2/index.html,30.1,100.0,lennwgs,lennwgs,69.9,3.0,,
450,30,,,,,,,1,0.578,complete,771.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/littlex2015/webapp_phase1/index.html,http://www.ironhacks.com/preview/littlex2015/webapp_phase2/index.html,42.2,47.1,littlex2015,littlex2015,57.8,3.0,,
451,31,,,,,,,1,0.676,complete,802.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/matson3/webapp_phase1/index.html,http://www.ironhacks.com/preview/matson3/webapp_phase2/index.html,32.4,29.9,matson3,matson3,67.6,3.0,,
452,32,,,,,,,1,0.838,complete,833.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/mdecloedt/webapp_phase1/index.html,http://www.ironhacks.com/preview/mdecloedt/webapp_phase2/index.html,16.2,100.0,mdecloedt,mdecloedt,83.8,3.0,,
453,33,,,,,,,1,0.653,complete,864.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/nbraunec/webapp_phase1/index.html,http://www.ironhacks.com/preview/nbraunec/webapp_phase2/index.html,34.7,26.6,nbraunec,nbraunec,65.3,3.0,,
454,34,,,,,,,1,0.278,complete,895.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/noah-curran/webapp_phase1/index.html,http://www.ironhacks.com/preview/noah-curran/webapp_phase2/index.html,72.2,100.0,noah-curran,noah-curran,27.8,3.0,,
455,35,,,,,,,1,0.605,complete,926.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/sanjitsama/webapp_phase1/index.html,http://www.ironhacks.com/preview/sanjitsama/webapp_phase2/index.html,39.5,100.0,sanjitsama,sanjitsama,60.5,3.0,,
456,36,,,,,,,1,0.734,complete,957.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/shivans/webapp_phase1/index.html,http://www.ironhacks.com/preview/shivans/webapp_phase2/index.html,26.6,100.0,shivans,shivans,73.4,3.0,,
457,37,,,,,,,1,0.31,complete,988.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/snugghash/webapp_phase1/index.html,http://www.ironhacks.com/preview/snugghash/webapp_phase2/index.html,69.0,100.0,snugghash,snugghash,31.0,3.0,,
458,38,,,,,,,1,0.64,complete,1019.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/viswapurdue/webapp_phase1/index.html,http://www.ironhacks.com/preview/viswapurdue/webapp_phase2/index.html,36.0,100.0,viswapurdue,viswapurdue,64.0,3.0,,
459,39,,,,,,,1,0.011,complete,1050.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/whipplem123/webapp_phase1/index.html,http://www.ironhacks.com/preview/whipplem123/webapp_phase2/index.html,98.9,100.0,whipplem123,whipplem123,1.0999999999999943,3.0,,
460,40,,,,,,,1,0.489,complete,1081.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/zhao744/webapp_phase1/index.html,http://www.ironhacks.com/preview/zhao744/webapp_phase2/index.html,51.1,86.5,zhao744,zhao744,48.9,3.0,,
461,81,,,,,,,2,0.01,complete,2148.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/AkaGar/webapp_phase2/index.html,http://www.ironhacks.com/preview/AkaGar/webapp_phase3/index.html,100.0,100.0,AkaGar,AkaGar,0.0,3.0,,
462,82,,,,,,,2,0.738,complete,2179.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/CampbellC2/webapp_phase2/index.html,http://www.ironhacks.com/preview/CampbellC2/webapp_phase3/index.html,26.2,88.1,CampbellC2,CampbellC2,73.8,3.0,,
463,83,,,,,,,2,0.724,complete,2210.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/GeoffYart/webapp_phase2/index.html,http://www.ironhacks.com/preview/GeoffYart/webapp_phase3/index.html,27.6,100.0,GeoffYart,GeoffYart,72.4,3.0,,
464,84,,,,,,,2,0.01,complete,2241.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Ilyumzhinov/webapp_phase2/index.html,http://www.ironhacks.com/preview/Ilyumzhinov/webapp_phase3/index.html,100.0,100.0,Ilyumzhinov,Ilyumzhinov,0.0,3.0,,
465,85,,,,,,,2,0.471,complete,2272.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Jordan-Loeser/webapp_phase2/index.html,http://www.ironhacks.com/preview/Jordan-Loeser/webapp_phase3/index.html,52.9,100.0,Jordan-Loeser,Jordan-Loeser,47.1,3.0,,
466,86,,,,,,,2,0.325,complete,2303.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/LukasMMarinovic/webapp_phase2/index.html,http://www.ironhacks.com/preview/LukasMMarinovic/webapp_phase3/index.html,67.5,54.5,LukasMMarinovic,LukasMMarinovic,32.5,3.0,,
467,87,,,,,,,2,0.684,complete,2334.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/RCODI/webapp_phase2/index.html,http://www.ironhacks.com/preview/RCODI/webapp_phase3/index.html,31.6,100.0,RCODI,RCODI,68.4,3.0,,
468,88,,,,,,,2,0.01,complete,2365.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/SionHu/webapp_phase2/index.html,http://www.ironhacks.com/preview/SionHu/webapp_phase3/index.html,100.0,100.0,SionHu,SionHu,0.0,3.0,,
469,89,,,,,,,2,0.01,complete,2396.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/aclipfel/webapp_phase2/index.html,http://www.ironhacks.com/preview/aclipfel/webapp_phase3/index.html,100.0,100.0,aclipfel,aclipfel,0.0,3.0,,
470,90,,,,,,,2,0.129,complete,2427.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/bzin22/webapp_phase2/index.html,http://www.ironhacks.com/preview/bzin22/webapp_phase3/index.html,87.1,100.0,bzin22,bzin22,12.900000000000006,3.0,,
471,91,,,,,,,2,0.235,complete,2458.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ecottle/webapp_phase2/index.html,http://www.ironhacks.com/preview/ecottle/webapp_phase3/index.html,76.5,100.0,ecottle,ecottle,23.5,3.0,,
472,92,,,,,,,2,0.107,complete,2489.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/gshowal/webapp_phase2/index.html,http://www.ironhacks.com/preview/gshowal/webapp_phase3/index.html,89.3,100.0,gshowal,gshowal,10.700000000000005,3.0,,
473,93,,,,,,,2,0.01,complete,2520.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/hihms/webapp_phase2/index.html,http://www.ironhacks.com/preview/hihms/webapp_phase3/index.html,100.0,100.0,hihms,hihms,0.0,3.0,,
474,94,,,,,,,2,0.097,complete,2551.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jmamaril25/webapp_phase2/index.html,http://www.ironhacks.com/preview/jmamaril25/webapp_phase3/index.html,90.3,100.0,jmamaril25,jmamaril25,9.700000000000005,3.0,,
475,95,,,,,,,2,0.01,complete,2582.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jmhunter4711/webapp_phase2/index.html,http://www.ironhacks.com/preview/jmhunter4711/webapp_phase3/index.html,100.0,100.0,jmhunter4711,jmhunter4711,0.0,3.0,,
476,96,,,,,,,2,0.01,complete,2613.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ko68/webapp_phase2/index.html,http://www.ironhacks.com/preview/ko68/webapp_phase3/index.html,100.0,100.0,ko68,ko68,0.0,3.0,,
477,97,,,,,,,2,0.01,complete,2644.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/laurarotger/webapp_phase2/index.html,http://www.ironhacks.com/preview/laurarotger/webapp_phase3/index.html,100.0,100.0,laurarotger,laurarotger,0.0,3.0,,
478,98,,,,,,,2,0.661,complete,2675.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/laurenjank/webapp_phase2/index.html,http://www.ironhacks.com/preview/laurenjank/webapp_phase3/index.html,33.9,98.5,laurenjank,laurenjank,66.1,3.0,,
479,99,,,,,,,2,0.01,complete,2706.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/lennwgs/webapp_phase2/index.html,http://www.ironhacks.com/preview/lennwgs/webapp_phase3/index.html,100.0,100.0,lennwgs,lennwgs,0.0,3.0,,
480,100,,,,,,,2,0.001,complete,2737.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/littlex2015/webapp_phase2/index.html,http://www.ironhacks.com/preview/littlex2015/webapp_phase3/index.html,99.9,100.0,littlex2015,littlex2015,0.0999999999999943,3.0,,
481,101,,,,,,,2,0.711,complete,2768.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/matson3/webapp_phase2/index.html,http://www.ironhacks.com/preview/matson3/webapp_phase3/index.html,28.9,29.9,matson3,matson3,71.1,3.0,,
482,102,,,,,,,2,0.739,complete,2799.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/mdecloedt/webapp_phase2/index.html,http://www.ironhacks.com/preview/mdecloedt/webapp_phase3/index.html,26.1,93.5,mdecloedt,mdecloedt,73.9,3.0,,
483,103,,,,,,,2,0.029,complete,2830.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/nbraunec/webapp_phase2/index.html,http://www.ironhacks.com/preview/nbraunec/webapp_phase3/index.html,97.1,100.0,nbraunec,nbraunec,2.9000000000000057,3.0,,
484,104,,,,,,,2,0.003,complete,2861.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/noah-curran/webapp_phase2/index.html,http://www.ironhacks.com/preview/noah-curran/webapp_phase3/index.html,99.7,100.0,noah-curran,noah-curran,0.2999999999999971,3.0,,
485,105,,,,,,,2,0.423,complete,2892.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/sanjitsama/webapp_phase2/index.html,http://www.ironhacks.com/preview/sanjitsama/webapp_phase3/index.html,57.7,100.0,sanjitsama,sanjitsama,42.3,3.0,,
486,106,,,,,,,2,0.01,complete,2923.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/shivans/webapp_phase2/index.html,http://www.ironhacks.com/preview/shivans/webapp_phase3/index.html,100.0,100.0,shivans,shivans,0.0,3.0,,
487,107,,,,,,,2,0.411,complete,2954.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/snugghash/webapp_phase2/index.html,http://www.ironhacks.com/preview/snugghash/webapp_phase3/index.html,58.9,100.0,snugghash,snugghash,41.1,3.0,,
488,108,,,,,,,2,0.635,complete,2985.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/viswapurdue/webapp_phase2/index.html,http://www.ironhacks.com/preview/viswapurdue/webapp_phase3/index.html,36.5,100.0,viswapurdue,viswapurdue,63.5,3.0,,
489,109,,,,,,,2,0.047,complete,3016.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/whipplem123/webapp_phase2/index.html,http://www.ironhacks.com/preview/whipplem123/webapp_phase3/index.html,95.3,100.0,whipplem123,whipplem123,4.700000000000003,3.0,,
490,110,,,,,,,2,0.084,complete,3047.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/zhao744/webapp_phase2/index.html,http://www.ironhacks.com/preview/zhao744/webapp_phase3/index.html,91.6,100.0,zhao744,zhao744,8.400000000000006,3.0,,
491,155,,,,,,,3,0.773,complete,4219.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/CampbellC2/webapp_phase3/index.html,http://www.ironhacks.com/preview/CampbellC2/webapp_phase4/index.html,22.7,100.0,CampbellC2,CampbellC2,77.3,3.0,,
492,156,,,,,,,3,0.519,complete,4249.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/GeoffYart/webapp_phase3/index.html,http://www.ironhacks.com/preview/GeoffYart/webapp_phase4/index.html,48.1,100.0,GeoffYart,GeoffYart,51.9,3.0,,
493,157,,,,,,,3,0.01,complete,4279.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Ilyumzhinov/webapp_phase3/index.html,http://www.ironhacks.com/preview/Ilyumzhinov/webapp_phase4/index.html,100.0,100.0,Ilyumzhinov,Ilyumzhinov,0.0,3.0,,
494,158,,,,,,,3,0.012,complete,4309.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Jordan-Loeser/webapp_phase3/index.html,http://www.ironhacks.com/preview/Jordan-Loeser/webapp_phase4/index.html,98.8,93.7,Jordan-Loeser,Jordan-Loeser,1.2000000000000028,3.0,,
495,159,,,,,,,3,0.01,complete,4339.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/LukasMMarinovic/webapp_phase3/index.html,http://www.ironhacks.com/preview/LukasMMarinovic/webapp_phase4/index.html,100.0,100.0,LukasMMarinovic,LukasMMarinovic,0.0,3.0,,
496,160,,,,,,,3,0.539,complete,4369.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/RCODI/webapp_phase3/index.html,http://www.ironhacks.com/preview/RCODI/webapp_phase4/index.html,46.1,100.0,RCODI,RCODI,53.9,3.0,,
497,161,,,,,,,3,0.01,complete,4399.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/SionHu/webapp_phase3/index.html,http://www.ironhacks.com/preview/SionHu/webapp_phase4/index.html,100.0,100.0,SionHu,SionHu,0.0,3.0,,
498,162,,,,,,,3,0.01,complete,4429.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/aclipfel/webapp_phase3/index.html,http://www.ironhacks.com/preview/aclipfel/webapp_phase4/index.html,100.0,100.0,aclipfel,aclipfel,0.0,3.0,,
499,163,,,,,,,3,0.245,complete,4459.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/bzin22/webapp_phase3/index.html,http://www.ironhacks.com/preview/bzin22/webapp_phase4/index.html,75.5,100.0,bzin22,bzin22,24.5,3.0,,
500,164,,,,,,,3,0.588,complete,4489.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ecottle/webapp_phase3/index.html,http://www.ironhacks.com/preview/ecottle/webapp_phase4/index.html,41.2,100.0,ecottle,ecottle,58.8,3.0,,
501,165,,,,,,,3,0.01,complete,4519.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/gshowal/webapp_phase3/index.html,http://www.ironhacks.com/preview/gshowal/webapp_phase4/index.html,100.0,100.0,gshowal,gshowal,0.0,3.0,,
502,166,,,,,,,3,0.003,complete,4549.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/hihms/webapp_phase3/index.html,http://www.ironhacks.com/preview/hihms/webapp_phase4/index.html,99.7,100.0,hihms,hihms,0.2999999999999971,3.0,,
503,167,,,,,,,3,0.494,complete,4579.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jmamaril25/webapp_phase3/index.html,http://www.ironhacks.com/preview/jmamaril25/webapp_phase4/index.html,50.6,91.0,jmamaril25,jmamaril25,49.4,3.0,,
504,168,,,,,,,3,0.01,complete,4609.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jmhunter4711/webapp_phase3/index.html,http://www.ironhacks.com/preview/jmhunter4711/webapp_phase4/index.html,100.0,100.0,jmhunter4711,jmhunter4711,0.0,3.0,,
505,169,,,,,,,3,0.002,complete,4639.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ko68/webapp_phase3/index.html,http://www.ironhacks.com/preview/ko68/webapp_phase4/index.html,99.8,100.0,ko68,ko68,0.2000000000000028,3.0,,
506,170,,,,,,,3,0.01,complete,4669.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/laurarotger/webapp_phase3/index.html,http://www.ironhacks.com/preview/laurarotger/webapp_phase4/index.html,100.0,100.0,laurarotger,laurarotger,0.0,3.0,,
507,171,,,,,,,3,0.01,complete,4699.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/laurenjank/webapp_phase3/index.html,http://www.ironhacks.com/preview/laurenjank/webapp_phase4/index.html,100.0,100.0,laurenjank,laurenjank,0.0,3.0,,
508,172,,,,,,,3,0.01,complete,4729.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/lennwgs/webapp_phase3/index.html,http://www.ironhacks.com/preview/lennwgs/webapp_phase4/index.html,100.0,100.0,lennwgs,lennwgs,0.0,3.0,,
509,173,,,,,,,3,0.656,complete,4759.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/littlex2015/webapp_phase3/index.html,http://www.ironhacks.com/preview/littlex2015/webapp_phase4/index.html,34.4,68.2,littlex2015,littlex2015,65.6,3.0,,
510,174,,,,,,,3,0.005,complete,4789.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/matson3/webapp_phase3/index.html,http://www.ironhacks.com/preview/matson3/webapp_phase4/index.html,99.5,100.0,matson3,matson3,0.5,3.0,,
511,175,,,,,,,3,0.211,complete,4819.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/mdecloedt/webapp_phase3/index.html,http://www.ironhacks.com/preview/mdecloedt/webapp_phase4/index.html,78.9,100.0,mdecloedt,mdecloedt,21.099999999999994,3.0,,
512,176,,,,,,,3,0.09,complete,4849.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/nbraunec/webapp_phase3/index.html,http://www.ironhacks.com/preview/nbraunec/webapp_phase4/index.html,91.0,100.0,nbraunec,nbraunec,9.0,3.0,,
513,177,,,,,,,3,0.01,complete,4879.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/noah-curran/webapp_phase3/index.html,http://www.ironhacks.com/preview/noah-curran/webapp_phase4/index.html,100.0,100.0,noah-curran,noah-curran,0.0,3.0,,
514,178,,,,,,,3,0.423,complete,4909.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/sanjitsama/webapp_phase3/index.html,http://www.ironhacks.com/preview/sanjitsama/webapp_phase4/index.html,57.7,100.0,sanjitsama,sanjitsama,42.3,3.0,,
515,179,,,,,,,3,0.01,complete,4939.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/shivans/webapp_phase3/index.html,http://www.ironhacks.com/preview/shivans/webapp_phase4/index.html,100.0,100.0,shivans,shivans,0.0,3.0,,
516,180,,,,,,,3,0.01,complete,4969.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/snugghash/webapp_phase3/index.html,http://www.ironhacks.com/preview/snugghash/webapp_phase4/index.html,100.0,100.0,snugghash,snugghash,0.0,3.0,,
517,181,,,,,,,3,0.654,complete,4999.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/viswapurdue/webapp_phase3/index.html,http://www.ironhacks.com/preview/viswapurdue/webapp_phase4/index.html,34.6,100.0,viswapurdue,viswapurdue,65.4,3.0,,
518,182,,,,,,,3,0.082,complete,5029.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/whipplem123/webapp_phase3/index.html,http://www.ironhacks.com/preview/whipplem123/webapp_phase4/index.html,91.8,100.0,whipplem123,whipplem123,8.200000000000003,3.0,,
519,183,,,,,,,3,0.06,complete,5059.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/zhao744/webapp_phase3/index.html,http://www.ironhacks.com/preview/zhao744/webapp_phase4/index.html,94.0,100.0,zhao744,zhao744,6.0,3.0,,
520,223,,,,,,,4,0.449,complete,6052.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/CampbellC2/webapp_phase4/index.html,http://www.ironhacks.com/preview/CampbellC2/webapp_phase5/index.html,55.1,74.0,CampbellC2,CampbellC2,44.9,3.0,,
521,224,,,,,,,4,0.01,complete,6099.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Ilyumzhinov/webapp_phase4/index.html,http://www.ironhacks.com/preview/Ilyumzhinov/webapp_phase5/index.html,100.0,100.0,Ilyumzhinov,Ilyumzhinov,0.0,3.0,,
522,225,,,,,,,4,0.001,complete,6123.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Jordan-Loeser/webapp_phase4/index.html,http://www.ironhacks.com/preview/Jordan-Loeser/webapp_phase5/index.html,99.9,100.0,Jordan-Loeser,Jordan-Loeser,0.0999999999999943,3.0,,
523,226,,,,,,,4,0.281,complete,6147.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/LukasMMarinovic/webapp_phase4/index.html,http://www.ironhacks.com/preview/LukasMMarinovic/webapp_phase5/index.html,71.9,100.0,LukasMMarinovic,LukasMMarinovic,28.099999999999994,3.0,,
524,227,,,,,,,4,0.242,complete,6171.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/RCODI/webapp_phase4/index.html,http://www.ironhacks.com/preview/RCODI/webapp_phase5/index.html,75.8,100.0,RCODI,RCODI,24.200000000000003,3.0,,
525,228,,,,,,,4,0.01,complete,6195.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/SionHu/webapp_phase4/index.html,http://www.ironhacks.com/preview/SionHu/webapp_phase5/index.html,100.0,100.0,SionHu,SionHu,0.0,3.0,,
526,229,,,,,,,4,0.063,complete,6242.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/bzin22/webapp_phase4/index.html,http://www.ironhacks.com/preview/bzin22/webapp_phase5/index.html,93.7,100.0,bzin22,bzin22,6.299999999999997,3.0,,
527,230,,,,,,,4,0.01,complete,6266.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ecottle/webapp_phase4/index.html,http://www.ironhacks.com/preview/ecottle/webapp_phase5/index.html,100.0,100.0,ecottle,ecottle,0.0,3.0,,
528,231,,,,,,,4,0.005,complete,6313.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/hihms/webapp_phase4/index.html,http://www.ironhacks.com/preview/hihms/webapp_phase5/index.html,99.5,100.0,hihms,hihms,0.5,3.0,,
529,232,,,,,,,4,0.199,complete,6337.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jmamaril25/webapp_phase4/index.html,http://www.ironhacks.com/preview/jmamaril25/webapp_phase5/index.html,80.1,100.0,jmamaril25,jmamaril25,19.90000000000001,3.0,,
530,233,,,,,,,4,0.01,complete,6407.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/laurarotger/webapp_phase4/index.html,http://www.ironhacks.com/preview/laurarotger/webapp_phase5/index.html,100.0,100.0,laurarotger,laurarotger,0.0,3.0,,
531,234,,,,,,,4,0.134,complete,6431.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/laurenjank/webapp_phase4/index.html,http://www.ironhacks.com/preview/laurenjank/webapp_phase5/index.html,86.6,98.7,laurenjank,laurenjank,13.400000000000006,3.0,,
532,235,,,,,,,4,0.01,complete,6455.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/lennwgs/webapp_phase4/index.html,http://www.ironhacks.com/preview/lennwgs/webapp_phase5/index.html,100.0,100.0,lennwgs,lennwgs,0.0,3.0,,
533,236,,,,,,,4,0.01,complete,6479.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/littlex2015/webapp_phase4/index.html,http://www.ironhacks.com/preview/littlex2015/webapp_phase5/index.html,100.0,100.0,littlex2015,littlex2015,0.0,3.0,,
534,237,,,,,,,4,0.1,complete,6503.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/matson3/webapp_phase4/index.html,http://www.ironhacks.com/preview/matson3/webapp_phase5/index.html,90.0,100.0,matson3,matson3,10.0,3.0,,
535,238,,,,,,,4,0.109,complete,6527.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/mdecloedt/webapp_phase4/index.html,http://www.ironhacks.com/preview/mdecloedt/webapp_phase5/index.html,89.1,100.0,mdecloedt,mdecloedt,10.900000000000006,3.0,,
536,239,,,,,,,4,0.527,complete,6551.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/nbraunec/webapp_phase4/index.html,http://www.ironhacks.com/preview/nbraunec/webapp_phase5/index.html,47.3,100.0,nbraunec,nbraunec,52.7,3.0,,
537,240,,,,,,,4,0.128,complete,6575.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/noah-curran/webapp_phase4/index.html,http://www.ironhacks.com/preview/noah-curran/webapp_phase5/index.html,87.2,100.0,noah-curran,noah-curran,12.799999999999995,3.0,,
538,241,,,,,,,4,0.544,complete,6599.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/sanjitsama/webapp_phase4/index.html,http://www.ironhacks.com/preview/sanjitsama/webapp_phase5/index.html,45.6,100.0,sanjitsama,sanjitsama,54.4,3.0,,
539,242,,,,,,,4,0.01,complete,6623.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/shivans/webapp_phase4/index.html,http://www.ironhacks.com/preview/shivans/webapp_phase5/index.html,100.0,100.0,shivans,shivans,0.0,3.0,,
540,243,,,,,,,4,0.748,complete,6647.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/snugghash/webapp_phase4/index.html,http://www.ironhacks.com/preview/snugghash/webapp_phase5/index.html,25.2,100.0,snugghash,snugghash,74.8,3.0,,
541,244,,,,,,,4,0.001,complete,6671.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/viswapurdue/webapp_phase4/index.html,http://www.ironhacks.com/preview/viswapurdue/webapp_phase5/index.html,99.9,100.0,viswapurdue,viswapurdue,0.0999999999999943,3.0,,
542,245,,,,,,,4,0.013,complete,6695.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/whipplem123/webapp_phase4/index.html,http://www.ironhacks.com/preview/whipplem123/webapp_phase5/index.html,98.7,100.0,whipplem123,whipplem123,1.2999999999999972,3.0,,
543,6,,,,,,,1,0.713,complete,84.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Acreed21/webapp_phase1/index.html,http://www.ironhacks.com/preview/Acreed21/webapp_phase2/index.html,28.7,100.0,Acreed21,Acreed21,71.3,2.0,,
544,7,,,,,,,1,0.507,complete,111.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Camiioo/webapp_phase1/index.html,http://www.ironhacks.com/preview/Camiioo/webapp_phase2/index.html,49.3,100.0,Camiioo,Camiioo,50.7,2.0,,
545,8,,,,,,,1,0.96,complete,138.0,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/FredyRosero/webapp_phase1/index.html,http://www.ironhacks.com/preview/FredyRosero/webapp_phase2/index.html,4.0,22.0,FredyRosero,FredyRosero,96.0,2.0,,
