username,hack id,repo name,time,climate dataset,extra dataset used,extra dataset list,google api,location,using JS,mashup,readme,good readme,chart,if use library,library list,error_raw,error_normal,tech_point_raw,tech_point_normal,tech_per,tech_detail,user_requirement,user_requirement_normal,user_requirement_per,user_detail,infovis,infoVis_normal,infoVis_per,infovis_detail,combined_infovis_raw,combined_infovis_norm,combined_infovis_per,novelty,novelty_normal,novelty_per,novelty_detail,total_raw,total_norm,total_norm_per
tres-iqus,unal1,IH-Project-2017-tres-iqus_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,0,0,0,0,0,0,,0.0,100.0,1,10,0.0%,"0,0,0,0,0,0,0,0,0,",0,0,0.0%,,0,0.0,0.0%,,0,0,0.0%,0,0.0,0.0%,,0,0,0.0%
cglaitong,unal1,IH-Project-2017-cglaitong_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,1,1,1,0,1,1,1,1,"bootstrap,d3,jquery,",0.008333333333333333,99.16666666666667,8,80,96.3%,"0,1,1,1,0,1,1,1,1,",1,20,55.56%,"1.0,0.0,0.0,0.0,0.0,",2,11.11111111111111,62.96%,"1.0,0.0,1.0,0.0,0.0,0.0,",3,13.043478260869565,66.67%,0,0.0,0.0%,,11,205.2536231884058,92.59%
DaniCastel,unal1,IH-Project-2017-DaniCastel_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,1,1,1,0,1,1,1,1,"bootstrap,animate,jquery,",0.013986013986013986,98.6013986013986,8,80,92.59%,"0,1,1,1,0,1,1,1,1,",1,20,55.56%,"1.0,0.0,0.0,0.0,0.0,",2,11.11111111111111,62.96%,"1.0,0.0,1.0,0.0,0.0,0.0,",3,13.043478260869565,66.67%,0,0.0,0.0%,,11,204.68835512313774,88.89%
BrandonAvilanR,unal1,IH-Project-2017-BrandonAvilanR_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,1,0,1,0,0,0,1,1,"bootstrap,animate,jquery,",0.0,100.0,5,50,59.26%,"0,1,0,1,0,0,0,1,1,",1,20,55.56%,"1.0,0.0,0.0,0.0,0.0,",2,11.11111111111111,62.96%,"1.0,0.0,1.0,0.0,0.0,0.0,",3,13.043478260869565,66.67%,0,0.0,0.0%,,8,176.08695652173913,66.67%
alejosaur,unal1,IH-Project-2017-alejosaur_webapp_phase1,Sun Nov  5 20:39:31 2017,0,1,"Bank-Owned ATM Locations in New York State, ",1,1,1,0,1,1,1,1,"bootstrap,animate,jquery,",0.03804347826086957,96.19565217391303,8,80,85.19%,"0,1,1,1,0,1,1,1,1,",1,20,55.56%,"1.0,0.0,0.0,0.0,0.0,",2,11.11111111111111,62.96%,"1.0,0.0,1.0,0.0,0.0,0.0,",3,13.043478260869565,66.67%,2,0.4444444444444444,96.3%,"2.0,0.0,0.0,;",13,202.72705314009661,85.19%
jaasuarezvi,unal1,IH-Project-2017-jaasuarezvi_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,7.41%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
jdsolanos,unal1,IH-Project-2017-jdsolanos_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,1,1,1,0,0,0,1,1,"bootstrap,",0.02857142857142857,97.14285714285714,6,60,66.67%,"0,1,1,1,0,0,0,1,1,",1,20,55.56%,"1.0,0.0,0.0,0.0,0.0,",2,11.11111111111111,62.96%,"1.0,0.0,1.0,0.0,0.0,0.0,",3,13.043478260869565,66.67%,0,0.0,0.0%,,9,183.22981366459626,74.07%
DavidsMartinez,unal1,IH-Project-2017-DavidsMartinez_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,7.41%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
Biopeligro,unal1,IH-Project-2017-Biopeligro_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,1,1,1,1,"bootstrap,d3,jquery,",0.047244094488188976,95.2755905511811,6,60,62.96%,"0,0,0,1,0,1,1,1,1,",1,20,55.56%,"1.0,0.0,0.0,0.0,0.0,",2,11.11111111111111,62.96%,"1.0,0.0,1.0,0.0,0.0,0.0,",3,13.043478260869565,66.67%,0,0.0,0.0%,,9,181.36254707292022,70.37%
garayf,unal1,IH-Project-2017-garayf_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,1,"d3,bootstrap,jquery,",0.014124293785310734,98.58757062146893,4,40,48.15%,"0,0,0,1,0,0,0,1,1,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",2,11.11111111111111,62.96%,"1.0,0.0,1.0,0.0,0.0,0.0,",2,8.695652173913043,55.56%,0,0.0,0.0%,,6,155.97887496929502,51.85%
jaleonro,unal1,IH-Project-2017-jaleonro_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,1,1,1,0,1,1,1,1,"bootstrap,jquery,",0.03773584905660377,96.22641509433963,8,80,88.89%,"0,1,1,1,0,1,1,1,1,",1,20,55.56%,"1.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",1,4.3478260869565215,48.15%,0,0.0,0.0%,,9,184.92206726825268,77.78%
facuellarg,unal1,IH-Project-2017-facuellarg_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,7.41%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
Caadiazsi,unal1,IH-Project-2017-Caadiazsi_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,1,1,1,0,0,0,1,1,"bootstrap,d3,jquery,",0.00625,99.375,6,60,74.07%,"0,1,1,1,0,0,0,1,1,",1,20,55.56%,"1.0,0.0,0.0,0.0,0.0,",2,11.11111111111111,62.96%,"1.0,0.0,1.0,0.0,0.0,0.0,",3,13.043478260869565,66.67%,0,0.0,0.0%,,9,185.46195652173913,81.48%
sebcamacho1703,unal1,IH-Project-2017-sebcamacho1703_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,1,1,1,0,0,0,1,1,"bootstrap,",0.0196078431372549,98.0392156862745,6,60,70.37%,"0,1,1,1,0,0,0,1,1,",1,20,55.56%,"1.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",1,4.3478260869565215,48.15%,0,0.0,0.0%,,7,166.73486786018753,59.26%
xFortich,unal1,IH-Project-2017-xFortich_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,1,1,1,0,0,0,1,1,"bootstrap,animate,",0.0,100.0,6,60,77.78%,"0,1,1,1,0,0,0,1,1,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,6,160.0,55.56%
Gusgal03,unal1,IH-Project-2017-Gusgal03_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,7.41%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
Juankmilo97,unal1,IH-Project-2017-Juankmilo97_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,1,"bootstrap,jquery,",0.013157894736842105,98.68421052631578,4,40,51.85%,"0,0,0,1,0,0,0,1,1,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,4,138.68421052631578,44.44%
alebautis,unal1,IH-Project-2017-alebautis_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,7.41%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
sarguellesr,unal1,IH-Project-2017-sarguellesr_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,7.41%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
davideperdomo,unal1,IH-Project-2017-davideperdomo_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,1,1,0,1,1,1,1,"bootstrap,d3,jquery,",0.0,100.0,7,70,81.48%,"0,0,1,1,0,1,1,1,1,",3,60,96.3%,"1.0,0.0,0.0,1.0,1.0,",3,16.666666666666664,92.59%,"1.0,0.0,1.0,1.0,0.0,0.0,",6,26.08695652173913,96.3%,0,0.0,0.0%,,13,222.17391304347825,96.3%
JamerMejiaGarcia,unal1,IH-Project-2017-JamerMejiaGarcia_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,7.41%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
nikolasto,unal1,IH-Project-2017-nikolasto_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,1,"bootstrap,",0.019230769230769232,98.07692307692307,4,40,44.44%,"0,0,0,1,0,0,0,1,1,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,4,138.07692307692307,40.74%
gahormigag,unal1,IH-Project-2017-gahormigag_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,7.41%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,3.7%
ayperezc,unal1,IH-Project-2017-ayperezc_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,0,,0.0,100.0,3,30,37.04%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,130.0,37.04%
anferoar96,unal2,IH-Project-2017-anferoar96_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,1,1,1,0,1,1,1,1,"bootstrap,",0.10810810810810811,89.1891891891892,8,80,70.37%,"0,1,1,1,0,1,1,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",1,4.3478260869565215,40.74%,0,0.0,0.0%,,9,177.88484136310223,62.96%
StevenEsmar,unal2,IH-Project-2017-StevenEsmar_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,0.0%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,0.0%
dcastanedar,unal2,IH-Project-2017-dcastanedar_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,0.0%,"0,0,0,1,0,0,0,1,0,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",1,4.3478260869565215,40.74%,0,0.0,0.0%,,4,135.36231884057972,33.33%
trickyjuggler,unal2,IH-Project-2017-trickyjuggler_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,1,1,1,0,1,1,1,1,"bootstrap,",0.0,100.0,8,80,85.19%,"0,1,1,1,0,1,1,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",1,4.3478260869565215,40.74%,0,0.0,0.0%,,9,188.69565217391303,70.37%
DaveValencia,unal2,IH-Project-2017-DaveValencia_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,0.0%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,0.0%
csalfonsol,unal2,IH-Project-2017-csalfonsol_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,1,0,1,0,1,1,1,1,"bootstrap,jquery,",0.0,100.0,7,70,74.07%,"0,1,0,1,0,1,1,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",2,11.11111111111111,62.96%,"1.0,0.0,1.0,0.0,0.0,0.0,",3,13.043478260869565,66.67%,0,0.0,0.0%,,10,196.08695652173913,81.48%
tres-xxx,unal2,IH-Project-2017-tres-xxx_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,0.0%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,0.0%
buendiagon,unal2,IH-Project-2017-buendiagon_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,0.0%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,0.0%
DSFarfanF,unal2,IH-Project-2017-DSFarfanF_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,0.0%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,0.0%
jssanchezo,unal2,IH-Project-2017-jssanchezo_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,0.0%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,0.0%
bsdiaza,unal2,IH-Project-2017-bsdiaza_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,0.0%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,0.0%
casc3798,unal2,IH-Project-2017-casc3798_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,1,1,1,0,1,1,1,1,"bootstrap,jquery,",0.0064516129032258064,99.35483870967742,8,80,81.48%,"0,1,1,1,0,1,1,1,1,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",2,11.11111111111111,62.96%,"1.0,0.0,0.0,1.0,0.0,0.0,",2,8.695652173913043,62.96%,0,0.0,0.0%,,10,196.74614305750353,85.19%
jsalcinar,unal2,IH-Project-2017-jsalcinar_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,1,0,1,0,1,1,1,1,"bootstrap,",0.010869565217391304,98.91304347826086,7,70,66.67%,"0,1,0,1,0,1,1,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",2,11.11111111111111,62.96%,"1.0,0.0,1.0,0.0,0.0,0.0,",3,13.043478260869565,66.67%,0,0.0,0.0%,,10,195.0,77.78%
Anvido,unal2,IH-Project-2017-Anvido_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,1,1,1,1,1,1,1,1,"bootstrap,jquery,",0.004016064257028112,99.59839357429718,9,90,96.3%,"0,1,1,1,1,1,1,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",3,16.666666666666664,96.3%,"1.0,0.0,1.0,1.0,0.0,0.0,",4,17.391304347826086,96.3%,0,0.0,0.0%,,13,224.38100226994936,96.3%
Jufcardenasmo,unal2,IH-Project-2017-Jufcardenasmo_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,1,0,1,0,0,0,1,1,"bootstrap,",0.08620689655172414,91.37931034482759,5,50,44.44%,"0,1,0,1,0,0,0,1,1,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",1,5.555555555555555,55.56%,"1.0,0.0,0.0,0.0,0.0,0.0,",1,4.3478260869565215,40.74%,0,0.0,0.0%,,6,150.07496251874062,44.44%
federgolo,unal2,IH-Project-2017-federgolo_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,1,1,0,0,0,1,1,"bootstrap,",0.009009009009009009,99.09909909909909,5,50,51.85%,"0,0,1,1,0,0,0,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",2,11.11111111111111,62.96%,"1.0,0.0,1.0,0.0,0.0,0.0,",3,13.043478260869565,66.67%,0,0.0,0.0%,,8,175.1860556208382,59.26%
serbatero,unal2,IH-Project-2017-serbatero_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,1,1,1,0,0,0,1,1,"bootstrap,animate,jquery,",0.01948051948051948,98.05194805194806,6,60,55.56%,"0,1,1,1,0,0,0,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",2,11.11111111111111,62.96%,"1.0,0.0,0.0,1.0,0.0,0.0,",3,13.043478260869565,66.67%,0,0.0,0.0%,,9,184.13890457368717,66.67%
GabrielUnal,unal2,IH-Project-2017-GabrielUnal_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,0.0%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,0.0%
diefrodriguezcha,unal2,IH-Project-2017-diefrodriguezcha_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,1,1,1,0,1,1,1,1,"bootstrap,jquery,",0.0,100.0,8,80,85.19%,"0,1,1,1,0,1,1,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",2,11.11111111111111,62.96%,"1.0,0.0,1.0,0.0,0.0,0.0,",3,13.043478260869565,66.67%,0,0.0,0.0%,,11,206.08695652173913,88.89%
adcorredorm,unal2,IH-Project-2017-adcorredorm_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,0.0%,"0,0,0,1,0,0,0,1,0,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",2,11.11111111111111,62.96%,"1.0,0.0,1.0,0.0,0.0,0.0,",3,13.043478260869565,66.67%,0,0.0,0.0%,,6,152.7536231884058,48.15%
jdgaitanf,unal2,IH-Project-2017-jdgaitanf_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,0.0%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",1,5.555555555555555,55.56%,"1.0,0.0,0.0,0.0,0.0,0.0,",1,4.3478260869565215,40.74%,0,0.0,0.0%,,4,135.36231884057972,33.33%
pahigueraf,unal2,IH-Project-2017-pahigueraf_webapp_phase1,Sun Nov  5 20:39:31 2017,0,2,"Fire Department Directory for New York State, New York State Career Centers, ",1,1,1,1,1,1,1,1,"bootstrap,font-awesome,jquery,",0.010752688172043012,98.9247311827957,9,90,92.59%,"0,1,1,1,1,1,1,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",2,11.11111111111111,62.96%,"1.0,0.0,1.0,0.0,0.0,0.0,",3,13.043478260869565,66.67%,4,0.8888888888888888,96.3%,"1.0,0.0,0.0,;3.0,0.0,0.0,;",16,215.90057659342372,92.59%
RafaelCruz15,unal2,IH-Project-2017-RafaelCruz15_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,1,1,1,0,1,1,1,0,,0.034482758620689655,96.55172413793103,7,70,62.96%,"0,1,1,1,0,1,1,1,0,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",2,11.11111111111111,62.96%,"1.0,0.0,1.0,0.0,0.0,0.0,",3,13.043478260869565,66.67%,0,0.0,0.0%,,10,192.63868065967017,74.07%
gimg1859,unal2,IH-Project-2017-gimg1859_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,0,0,1,0,,0.03333333333333333,96.66666666666667,3,30,0.0%,"0,0,0,1,0,0,0,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,3,126.66666666666667,0.0%
jannMorenoJ,unal2,IH-Project-2017-jannMorenoJ_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,1,0,1,0,1,1,1,1,"bootstrap,jquery,",0.0,100.0,7,70,74.07%,"0,1,0,1,0,1,1,1,1,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,7,170.0,55.56%
dahrojasca,unal2,IH-Project-2017-dahrojasca_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,0,0,1,0,1,1,1,0,,0.03125,96.875,5,50,48.15%,"0,0,0,1,0,1,1,1,0,",0,0,0.0%,"0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,0,0.0,0.0%,,5,146.875,40.74%
FredyRosero,unal2,IH-Project-2017-FredyRosero_webapp_phase1,Sun Nov  5 20:39:31 2017,0,0,,1,1,1,0,0,0,1,1,"jquery,",0.019230769230769232,98.07692307692307,6,60,59.26%,"0,1,1,1,0,0,0,1,1,",1,20,51.85%,"1.0,0.0,0.0,0.0,0.0,",0,0.0,0.0%,"0.0,0.0,0.0,0.0,0.0,0.0,",1,4.3478260869565215,40.74%,0,0.0,0.0%,,7,166.7725752508361,51.85%
